"transaction_id","account_id","amount","currency","tx_type","status","event_timestamp","source_lsn","is_deleted","_updated_at"
"T-016140002","C822974261","17098.70","USD","PAYMENT","SETTLED","2026-01-17 16:00:00.000000 UTC","44374","false","2026-09-07 06:46:00.306354 UTC"
"T-016190017","C829600516","13672.81","GBP","PAYMENT","SETTLED","2026-01-17 20:00:00.000000 UTC","44838","false","2026-09-07 06:46:00.306354 UTC"
"T-015210065","C8300243","10396.48","USD","PAYMENT","SETTLED","2026-01-17 00:00:00.000000 UTC","42733","false","2026-09-07 06:46:00.306354 UTC"
"T-016090025","C844432208","143684.43","USD","CASH_OUT","SETTLED","2026-01-17 11:00:00.000000 UTC","43926","false","2026-09-07 06:46:00.306354 UTC"
"T-016150012","C846236094","10431.13","USD","CASH_IN","SETTLED","2026-01-17 16:00:00.000000 UTC","44407","false","2026-09-07 06:46:00.306354 UTC"
"T-016210063","C860547445","3518.75","USD","PAYMENT","SETTLED","2026-01-17 21:00:00.000000 UTC","44989","false","2026-09-07 06:46:00.306354 UTC"
"T-016100003","C880023630","754.03","USD","PAYMENT","SETTLED","2026-01-17 15:00:00.000000 UTC","44308","false","2026-09-07 06:46:00.306354 UTC"
"T-016230020","C889924178","5067.86","EUR","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45234","false","2026-09-07 06:46:00.306354 UTC"
"T-016230027","C906500189","15057.13","USD","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45237","false","2026-09-07 06:46:00.306354 UTC"
"T-016100025","C908627505","1388.23","GBP","PAYMENT","SETTLED","2026-01-17 11:00:00.000000 UTC","43943","false","2026-09-07 06:46:00.306354 UTC"
"T-016220022","C915063555","45643.02","EUR","CASH_OUT","SETTLED","2026-01-17 22:00:00.000000 UTC","45073","false","2026-09-07 06:46:00.306354 UTC"
"T-016230004","C953968736","15908.72","GBP","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45209","false","2026-09-07 06:46:00.306354 UTC"
"T-016150003","C956036140","122809.97","EUR","CASH_IN","SETTLED","2026-01-17 15:00:00.000000 UTC","44330","false","2026-09-07 06:46:00.306354 UTC"
"T-018020005","C1003484185","37654.59","EUR","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48123","false","2026-09-07 06:46:28.725227 UTC"
"T-003190033","C1005063886","2166.22","EUR","DEBIT","SETTLED","2026-01-04 20:00:00.000000 UTC","10191","false","2026-09-07 06:43:43.859721 UTC"
"T-003030071","C1027377263","1587.79","USD","PAYMENT","SETTLED","2026-01-04 03:00:00.000000 UTC","8462","false","2026-09-07 06:43:43.859721 UTC"
"T-003170010","C104803851","82914.35","EUR","CASH_IN","SETTLED","2026-01-04 19:00:00.000000 UTC","10071","false","2026-09-07 06:43:43.859721 UTC"
"T-018070029","C1014579656","1239.19","USD","PAYMENT","SETTLED","2026-01-19 07:00:00.000000 UTC","48658","false","2026-09-07 06:46:28.725227 UTC"
"T-018100036","C1036039175","13917.94","USD","PAYMENT","PENDING","2026-01-19 10:00:00.000000 UTC","49008","false","2026-09-07 06:46:28.725227 UTC"
"T-003200022","C1054334320","4205.98","EUR","PAYMENT","SETTLED","2026-01-04 20:00:00.000000 UTC","10182","false","2026-09-07 06:43:43.859721 UTC"
"T-003150006","C106193777","4987.87","GBP","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9646","false","2026-09-07 06:43:43.859721 UTC"
"T-003160026","C1102782217","11936.00","GBP","PAYMENT","SETTLED","2026-01-04 18:00:00.000000 UTC","9957","false","2026-09-07 06:43:43.859721 UTC"
"T-003160064","C1111041582","298431.03","USD","CASH_IN","SETTLED","2026-01-04 16:00:00.000000 UTC","9756","false","2026-09-07 06:43:43.859721 UTC"
"T-018190039","C1078672309","1151.17","EUR","CASH_IN","SETTLED","2026-01-19 20:00:00.000000 UTC","50239","false","2026-09-07 06:46:28.725227 UTC"
"T-018010000","C1086711690","19526.46","USD","CASH_OUT","SETTLED","2026-01-19 01:00:00.000000 UTC","47995","false","2026-09-07 06:46:28.725227 UTC"
"T-018120071","C1091486124","261040.03","GBP","CASH_OUT","SETTLED","2026-01-19 12:00:00.000000 UTC","49308","false","2026-09-07 06:46:28.725227 UTC"
"T-018050054","C1093469446","17458.40","GBP","PAYMENT","SETTLED","2026-01-19 05:00:00.000000 UTC","48430","false","2026-09-07 06:46:28.725227 UTC"
"T-002220013","C1155300221","4970.55","EUR","PAYMENT","SETTLED","2026-01-04 01:00:00.000000 UTC","8222","false","2026-09-07 06:43:43.859721 UTC"
"T-003180042","C1172814713","2168.82","EUR","PAYMENT","SETTLED","2026-01-04 18:00:00.000000 UTC","9951","false","2026-09-07 06:43:43.859721 UTC"
"T-003130029","C1192787792","3018.73","GBP","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9589","false","2026-09-07 06:43:43.859721 UTC"
"T-003120017","C1227041903","1869.55","USD","PAYMENT","SETTLED","2026-01-04 13:00:00.000000 UTC","9394","false","2026-09-07 06:43:43.859721 UTC"
"T-003160034","C1337659716","5851.45","EUR","PAYMENT","SETTLED","2026-01-04 16:00:00.000000 UTC","9746","false","2026-09-07 06:43:43.859721 UTC"
"T-003070006","C1351275110","5159.50","USD","PAYMENT","SETTLED","2026-01-04 07:00:00.000000 UTC","8798","false","2026-09-07 06:43:43.859721 UTC"
"T-003170028","C1388972756","119336.24","GBP","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9886","false","2026-09-07 06:43:43.859721 UTC"
"T-003120018","C1402400433","36991.08","EUR","TRANSFER","SETTLED","2026-01-04 15:00:00.000000 UTC","9644","false","2026-09-07 06:43:43.859721 UTC"
"T-018050015","C1107078057","2699.14","EUR","PAYMENT","SETTLED","2026-01-19 08:00:00.000000 UTC","48789","false","2026-09-07 06:46:28.725227 UTC"
"T-018200014","C1110507546","10695.49","GBP","CASH_IN","SETTLED","2026-01-19 21:00:00.000000 UTC","50338","false","2026-09-07 06:46:28.725227 UTC"
"T-018140010","C1156198153","8503.29","GBP","PAYMENT","SETTLED","2026-01-19 15:00:00.000000 UTC","49654","false","2026-09-07 06:46:28.725227 UTC"
"T-018170019","C1198040187","1996.17","GBP","TRANSFER","SETTLED","2026-01-19 19:00:00.000000 UTC","50150","false","2026-09-07 06:46:28.725227 UTC"
"T-018180049","C1198643723","186120.83","EUR","CASH_OUT","SETTLED","2026-01-19 18:00:00.000000 UTC","50025","false","2026-09-07 06:46:28.725227 UTC"
"T-017210000","C1216300296","8301.10","EUR","PAYMENT","SETTLED","2026-01-19 03:00:00.000000 UTC","48221","false","2026-09-07 06:46:28.725227 UTC"
"T-018160045","C1276533345","106621.14","EUR","CASH_IN","SETTLED","2026-01-19 16:00:00.000000 UTC","49792","false","2026-09-07 06:46:28.725227 UTC"
"T-018060017","C1310625377","8517.51","USD","PAYMENT","SETTLED","2026-01-19 06:00:00.000000 UTC","48544","false","2026-09-07 06:46:28.725227 UTC"
"T-003010071","C1403325194","6808.99","EUR","PAYMENT","SETTLED","2026-01-04 01:00:00.000000 UTC","8201","false","2026-09-07 06:43:43.859721 UTC"
"T-003160005","C1409933277","120074.73","USD","TRANSFER","SETTLED","2026-01-04 17:00:00.000000 UTC","9846","false","2026-09-07 06:43:43.859721 UTC"
"T-003000055","C1492980244","5466.90","USD","PAYMENT","SETTLED","2026-01-04 00:00:00.000000 UTC","8022","false","2026-09-07 06:43:43.859721 UTC"
"T-003180028","C1493755606","102749.59","USD","CASH_IN","SETTLED","2026-01-04 21:00:00.000000 UTC","10310","false","2026-09-07 06:43:43.859721 UTC"
"T-003130055","C1508667424","116878.60","USD","CASH_OUT","SETTLED","2026-01-04 14:00:00.000000 UTC","9484","false","2026-09-07 06:43:43.859721 UTC"
"T-003060016","C1519927539","1713.72","GBP","PAYMENT","SETTLED","2026-01-04 08:00:00.000000 UTC","8914","false","2026-09-07 06:43:43.859721 UTC"
"T-003130040","C154487101","13061.21","GBP","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9599","false","2026-09-07 06:43:43.859721 UTC"
"T-003030016","C1548535364","31891.69","USD","CASH_OUT","SETTLED","2026-01-04 03:00:00.000000 UTC","8454","false","2026-09-07 06:43:43.859721 UTC"
"T-003210040","C1549733596","1263.04","GBP","PAYMENT","SETTLED","2026-01-04 21:00:00.000000 UTC","10311","false","2026-09-07 06:43:43.859721 UTC"
"T-003090010","C1562107210","3563.97","GBP","CASH_IN","SETTLED","2026-01-04 10:00:00.000000 UTC","9076","false","2026-09-07 06:43:43.859721 UTC"
"T-003220043","C1569908962","142634.17","EUR","CASH_OUT","SETTLED","2026-01-04 22:00:00.000000 UTC","10454","false","2026-09-07 06:43:43.859721 UTC"
"T-003170038","C1571125860","21391.13","USD","CASH_IN","SETTLED","2026-01-04 18:00:00.000000 UTC","9975","false","2026-09-07 06:43:43.859721 UTC"
"T-003140025","C1576874484","4051.25","EUR","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9622","false","2026-09-07 06:43:43.859721 UTC"
"T-003010047","C1590099678","2805.92","EUR","PAYMENT","SETTLED","2026-01-04 05:00:00.000000 UTC","8624","false","2026-09-07 06:43:43.859721 UTC"
"T-003040023","C1612539426","1637.03","EUR","PAYMENT","SETTLED","2026-01-04 12:00:00.000000 UTC","9317","false","2026-09-07 06:43:43.859721 UTC"
"T-003150053","C1644529474","3100.46","GBP","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9607","false","2026-09-07 06:43:43.859721 UTC"
"T-018020029","C1321911508","162517.40","GBP","CASH_OUT","SETTLED","2026-01-19 04:00:00.000000 UTC","48329","false","2026-09-07 06:46:28.725227 UTC"
"T-017230027","C1368232360","470737.59","EUR","CASH_OUT","SETTLED","2026-01-19 04:00:00.000000 UTC","48317","false","2026-09-07 06:46:28.725227 UTC"
"T-018050021","C1377917394","28834.15","GBP","CASH_IN","SETTLED","2026-01-19 05:00:00.000000 UTC","48462","false","2026-09-07 06:46:28.725227 UTC"
"T-018110011","C13855381","27329.20","EUR","PAYMENT","SETTLED","2026-01-19 11:00:00.000000 UTC","49157","false","2026-09-07 06:46:28.725227 UTC"
"T-018030041","C1386420833","1247.92","GBP","PAYMENT","SETTLED","2026-01-19 03:00:00.000000 UTC","48220","false","2026-09-07 06:46:28.725227 UTC"
"T-018140007","C1395919405","13671.01","EUR","PAYMENT","SETTLED","2026-01-19 14:00:00.000000 UTC","49520","false","2026-09-07 06:46:28.725227 UTC"
"T-018120019","C1413304672","351831.05","GBP","CASH_IN","SETTLED","2026-01-19 17:00:00.000000 UTC","49943","false","2026-09-07 06:46:28.725227 UTC"
"T-018100031","C1452685807","1098.13","EUR","PAYMENT","SETTLED","2026-01-19 11:00:00.000000 UTC","49164","false","2026-09-07 06:46:28.725227 UTC"
"T-018020003","C1470894732","10542.55","GBP","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48145","false","2026-09-07 06:46:28.725227 UTC"
"T-018140050","C1472966395","786.09","GBP","PAYMENT","SETTLED","2026-01-19 16:00:00.000000 UTC","49823","false","2026-09-07 06:46:28.725227 UTC"
"T-018100029","C1482054036","160875.22","GBP","CASH_OUT","SETTLED","2026-01-19 10:00:00.000000 UTC","49092","false","2026-09-07 06:46:28.725227 UTC"
"T-018160014","C1508031708","12599.86","GBP","PAYMENT","SETTLED","2026-01-19 18:00:00.000000 UTC","50044","false","2026-09-07 06:46:28.725227 UTC"
"T-018120003","C1518744462","151.79","GBP","PAYMENT","SETTLED","2026-01-19 12:00:00.000000 UTC","49310","false","2026-09-07 06:46:28.725227 UTC"
"T-018220014","C1530732521","278119.98","GBP","TRANSFER","SETTLED","2026-01-19 23:00:00.000000 UTC","50540","false","2026-09-07 06:46:28.725227 UTC"
"T-018120001","C1541350408","12904.18","GBP","PAYMENT","SETTLED","2026-01-19 12:00:00.000000 UTC","49292","false","2026-09-07 06:46:28.725227 UTC"
"T-018010018","C1556126947","223177.66","EUR","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48113","false","2026-09-07 06:46:28.725227 UTC"
"T-003160020","C171672975","5352.45","USD","PAYMENT","SETTLED","2026-01-04 19:00:00.000000 UTC","10066","false","2026-09-07 06:43:43.859721 UTC"
"T-003040004","C1731365835","1354.57","EUR","PAYMENT","PENDING","2026-01-04 04:00:00.000000 UTC","8476","false","2026-09-07 06:43:43.859721 UTC"
"T-003080051","C1733354369","394042.27","USD","CASH_IN","SETTLED","2026-01-04 08:00:00.000000 UTC","8910","false","2026-09-07 06:43:43.859721 UTC"
"T-003150040","C1739940094","13788.58","USD","PAYMENT","SETTLED","2026-01-04 17:00:00.000000 UTC","9863","false","2026-09-07 06:43:43.859721 UTC"
"T-003110010","C1759694910","12270.42","EUR","CASH_OUT","SETTLED","2026-01-04 11:00:00.000000 UTC","9152","false","2026-09-07 06:43:43.859721 UTC"
"T-003210058","C1848778141","4121.51","USD","PAYMENT","SETTLED","2026-01-04 21:00:00.000000 UTC","10353","false","2026-09-07 06:43:43.859721 UTC"
"T-003030034","C1855589354","123283.25","USD","CASH_OUT","SETTLED","2026-01-04 04:00:00.000000 UTC","8549","false","2026-09-07 06:43:43.859721 UTC"
"T-002220020","C1858863803","3198.62","EUR","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8553","false","2026-09-07 06:43:43.859721 UTC"
"T-003030020","C1886350630","8095.03","GBP","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8517","false","2026-09-07 06:43:43.859721 UTC"
"T-003040001","C1940311161","15323.44","GBP","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8555","false","2026-09-07 06:43:43.859721 UTC"
"T-003130008","C1990419108","3616.20","USD","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9609","false","2026-09-07 06:43:43.859721 UTC"
"T-003130049","C200452658","41680.46","GBP","CASH_OUT","SETTLED","2026-01-04 13:00:00.000000 UTC","9403","false","2026-09-07 06:43:43.859721 UTC"
"T-003220045","C2111069331","1550.75","USD","PAYMENT","SETTLED","2026-01-04 22:00:00.000000 UTC","10429","false","2026-09-07 06:43:43.859721 UTC"
"T-003200040","C2114553545","1270.66","USD","PAYMENT","SETTLED","2026-01-04 22:00:00.000000 UTC","10445","false","2026-09-07 06:43:43.859721 UTC"
"T-003160061","C2119759511","217846.27","USD","CASH_IN","SETTLED","2026-01-04 16:00:00.000000 UTC","9715","false","2026-09-07 06:43:43.859721 UTC"
"T-003170017","C216359372","158367.85","USD","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9844","false","2026-09-07 06:43:43.859721 UTC"
"T-003150032","C218857805","8958.81","USD","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9630","false","2026-09-07 06:43:43.859721 UTC"
"T-003000041","C238748521","23369.78","USD","CASH_OUT","SETTLED","2026-01-04 00:00:00.000000 UTC","8069","false","2026-09-07 06:43:43.859721 UTC"
"T-003160028","C317051873","7429.59","GBP","PAYMENT","SETTLED","2026-01-04 16:00:00.000000 UTC","9728","false","2026-09-07 06:43:43.859721 UTC"
"T-003120014","C321358401","8280.29","EUR","PAYMENT","SETTLED","2026-01-04 13:00:00.000000 UTC","9380","false","2026-09-07 06:43:43.859721 UTC"
"T-003200049","C383882703","60726.57","USD","TRANSFER","SETTLED","2026-01-04 20:00:00.000000 UTC","10209","false","2026-09-07 06:43:43.859721 UTC"
"T-003010077","C417118375","76083.80","GBP","TRANSFER","SETTLED","2026-01-04 01:00:00.000000 UTC","8203","false","2026-09-07 06:43:43.859721 UTC"
"T-003010037","C417621837","133270.90","USD","CASH_IN","SETTLED","2026-01-04 04:00:00.000000 UTC","8538","false","2026-09-07 06:43:43.859721 UTC"
"T-003220038","C422266669","1130.38","GBP","PAYMENT","SETTLED","2026-01-04 22:00:00.000000 UTC","10455","false","2026-09-07 06:43:43.859721 UTC"
"T-003230006","C472766619","3509.48","GBP","PAYMENT","SETTLED","2026-01-04 23:00:00.000000 UTC","10561","false","2026-09-07 06:43:43.859721 UTC"
"T-003000005","C480645280","116555.35","GBP","CASH_IN","SETTLED","2026-01-04 02:00:00.000000 UTC","8276","false","2026-09-07 06:43:43.859721 UTC"
"T-003030026","C52477555","5664.57","GBP","PAYMENT","SETTLED","2026-01-04 05:00:00.000000 UTC","8623","false","2026-09-07 06:43:43.859721 UTC"
"T-003120069","C539322891","522854.73","EUR","TRANSFER","SETTLED","2026-01-04 13:00:00.000000 UTC","9398","false","2026-09-07 06:43:43.859721 UTC"
"T-003130021","C577592048","3103.47","USD","PAYMENT","SETTLED","2026-01-04 14:00:00.000000 UTC","9497","false","2026-09-07 06:43:43.859721 UTC"
"T-003080035","C58854654","72495.90","GBP","CASH_IN","SETTLED","2026-01-04 09:00:00.000000 UTC","8991","false","2026-09-07 06:43:43.859721 UTC"
"T-003180010","C594043354","145475.51","USD","CASH_IN","SETTLED","2026-01-04 23:00:00.000000 UTC","10576","false","2026-09-07 06:43:43.859721 UTC"
"T-003050026","C605244604","48951.75","EUR","CASH_IN","SETTLED","2026-01-04 08:00:00.000000 UTC","8936","false","2026-09-07 06:43:43.859721 UTC"
"T-018080011","C1568332844","40224.63","USD","CASH_IN","SETTLED","2026-01-19 08:00:00.000000 UTC","48767","false","2026-09-07 06:46:28.725227 UTC"
"T-018080014","C1584607181","26289.61","GBP","CASH_IN","PENDING","2026-01-19 08:00:00.000000 UTC","48705","false","2026-09-07 06:46:28.725227 UTC"
"T-018060036","C1589382133","4446.78","USD","PAYMENT","SETTLED","2026-01-19 06:00:00.000000 UTC","48578","false","2026-09-07 06:46:28.725227 UTC"
"T-018100007","C1603407617","13377.42","USD","PAYMENT","SETTLED","2026-01-19 10:00:00.000000 UTC","49112","false","2026-09-07 06:46:28.725227 UTC"
"T-018000019","C1605531542","209164.10","USD","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48122","false","2026-09-07 06:46:28.725227 UTC"
"T-018230034","C1649975005","1810.96","USD","PAYMENT","SETTLED","2026-01-19 23:00:00.000000 UTC","50566","false","2026-09-07 06:46:28.725227 UTC"
"T-018080042","C1691416215","282266.44","USD","CASH_IN","SETTLED","2026-01-19 18:00:00.000000 UTC","50018","false","2026-09-07 06:46:28.725227 UTC"
"T-018180027","C1744898028","4145.79","USD","PAYMENT","SETTLED","2026-01-19 18:00:00.000000 UTC","50022","false","2026-09-07 06:46:28.725227 UTC"
"T-018230047","C1750871782","9400.24","GBP","PAYMENT","SETTLED","2026-01-19 23:00:00.000000 UTC","50542","false","2026-09-07 06:46:28.725227 UTC"
"T-018190034","C1751279274","58569.08","GBP","CASH_IN","SETTLED","2026-01-19 19:00:00.000000 UTC","50179","false","2026-09-07 06:46:28.725227 UTC"
"T-017230022","C1755611892","364768.11","USD","CASH_OUT","SETTLED","2026-01-19 01:00:00.000000 UTC","47990","false","2026-09-07 06:46:28.725227 UTC"
"T-018120034","C180163367","1842.85","GBP","PAYMENT","SETTLED","2026-01-19 12:00:00.000000 UTC","49300","false","2026-09-07 06:46:28.725227 UTC"
"T-018220054","C1844586458","57854.55","EUR","CASH_OUT","SETTLED","2026-01-19 22:00:00.000000 UTC","50435","false","2026-09-07 06:46:28.725227 UTC"
"T-018130021","C1860553990","2871.54","GBP","PAYMENT","SETTLED","2026-01-19 14:00:00.000000 UTC","49510","false","2026-09-07 06:46:28.725227 UTC"
"T-018160041","C1869494088","1429052.03","USD","TRANSFER","SETTLED","2026-01-19 16:00:00.000000 UTC","49807","false","2026-09-07 06:46:28.725227 UTC"
"T-018150019","C1890866895","38.93","EUR","PAYMENT","SETTLED","2026-01-19 15:00:00.000000 UTC","49695","false","2026-09-07 06:46:28.725227 UTC"
"T-018040025","C1909894285","656089.24","USD","TRANSFER","SETTLED","2026-01-19 05:00:00.000000 UTC","48453","false","2026-09-07 06:46:28.725227 UTC"
"T-018150008","C192389035","15676.58","GBP","PAYMENT","SETTLED","2026-01-19 16:00:00.000000 UTC","49779","false","2026-09-07 06:46:28.725227 UTC"
"T-018010029","C1950868650","227313.08","GBP","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48132","false","2026-09-07 06:46:28.725227 UTC"
"T-018150005","C1951455915","22949.69","EUR","PAYMENT","SETTLED","2026-01-19 17:00:00.000000 UTC","49939","false","2026-09-07 06:46:28.725227 UTC"
"T-018130012","C1956877902","12371.02","EUR","PAYMENT","SETTLED","2026-01-19 14:00:00.000000 UTC","49554","false","2026-09-07 06:46:28.725227 UTC"
"T-018210032","C1980297759","2678.45","USD","PAYMENT","SETTLED","2026-01-19 21:00:00.000000 UTC","50344","false","2026-09-07 06:46:28.725227 UTC"
"T-018060038","C2027549967","101779.35","USD","CASH_OUT","SETTLED","2026-01-19 07:00:00.000000 UTC","48665","false","2026-09-07 06:46:28.725227 UTC"
"T-018020021","C2035159953","97613.25","EUR","TRANSFER","SETTLED","2026-01-19 02:00:00.000000 UTC","48149","false","2026-09-07 06:46:28.725227 UTC"
"T-018030045","C2105660332","310520.51","USD","CASH_OUT","SETTLED","2026-01-19 03:00:00.000000 UTC","48208","false","2026-09-07 06:46:28.725227 UTC"
"T-018080022","C211247557","43270.95","EUR","CASH_OUT","SETTLED","2026-01-19 09:00:00.000000 UTC","48907","false","2026-09-07 06:46:28.725227 UTC"
"T-018030011","C2114629804","587584.01","USD","TRANSFER","SETTLED","2026-01-19 04:00:00.000000 UTC","48308","false","2026-09-07 06:46:28.725227 UTC"
"T-018010019","C2115845230","8691.58","EUR","CASH_OUT","SETTLED","2026-01-19 06:00:00.000000 UTC","48531","false","2026-09-07 06:46:28.725227 UTC"
"T-018160023","C2117333497","339501.84","USD","CASH_OUT","SETTLED","2026-01-19 16:00:00.000000 UTC","49824","false","2026-09-07 06:46:28.725227 UTC"
"T-018150073","C2133734353","7368.77","GBP","CASH_IN","SETTLED","2026-01-19 15:00:00.000000 UTC","49664","false","2026-09-07 06:46:28.725227 UTC"
"T-018120031","C225352032","827.45","EUR","PAYMENT","SETTLED","2026-01-19 12:00:00.000000 UTC","49325","false","2026-09-07 06:46:28.725227 UTC"
"T-018170013","C252873680","26572.14","USD","PAYMENT","SETTLED","2026-01-19 17:00:00.000000 UTC","49902","false","2026-09-07 06:46:28.725227 UTC"
"T-003110038","C612686775","180145.39","GBP","CASH_OUT","SETTLED","2026-01-04 13:00:00.000000 UTC","9397","false","2026-09-07 06:43:43.859721 UTC"
"T-002220024","C646337666","12587.22","EUR","PAYMENT","SETTLED","2026-01-04 05:00:00.000000 UTC","8607","false","2026-09-07 06:43:43.859721 UTC"
"T-003040021","C672869885","1187.17","EUR","PAYMENT","SETTLED","2026-01-04 08:00:00.000000 UTC","8907","false","2026-09-07 06:43:43.859721 UTC"
"T-003030024","C676060909","549.08","GBP","PAYMENT","SETTLED","2026-01-04 05:00:00.000000 UTC","8600","false","2026-09-07 06:43:43.859721 UTC"
"T-003030041","C69115782","162541.79","GBP","CASH_OUT","SETTLED","2026-01-04 03:00:00.000000 UTC","8433","false","2026-09-07 06:43:43.859721 UTC"
"T-003080058","C700171153","206139.73","EUR","CASH_IN","SETTLED","2026-01-04 08:00:00.000000 UTC","8924","false","2026-09-07 06:43:43.859721 UTC"
"T-003020032","C72187428","1575.17","EUR","DEBIT","SETTLED","2026-01-04 03:00:00.000000 UTC","8406","false","2026-09-07 06:43:43.859721 UTC"
"T-003140010","C733419479","3027.49","EUR","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9633","false","2026-09-07 06:43:43.859721 UTC"
"T-003160055","C762629053","1158.71","GBP","PAYMENT","SETTLED","2026-01-04 16:00:00.000000 UTC","9762","false","2026-09-07 06:43:43.859721 UTC"
"T-003190030","C814647201","1221.69","EUR","TRANSFER","SETTLED","2026-01-04 21:00:00.000000 UTC","10368","false","2026-09-07 06:43:43.859721 UTC"
"T-003100031","C888000613","2983.11","EUR","PAYMENT","SETTLED","2026-01-04 11:00:00.000000 UTC","9149","false","2026-09-07 06:43:43.859721 UTC"
"T-003170032","C903663666","84189.52","USD","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9893","false","2026-09-07 06:43:43.859721 UTC"
"T-003100004","C93560356","232228.39","GBP","CASH_IN","SETTLED","2026-01-04 11:00:00.000000 UTC","9177","false","2026-09-07 06:43:43.859721 UTC"
"T-003150055","C947069810","85070.76","GBP","CASH_OUT","SETTLED","2026-01-04 18:00:00.000000 UTC","9971","false","2026-09-07 06:43:43.859721 UTC"
"T-003020011","C964895360","1610264.08","EUR","TRANSFER","SETTLED","2026-01-04 03:00:00.000000 UTC","8442","false","2026-09-07 06:43:43.859721 UTC"
"T-018030031","C256666547","2242.54","USD","PAYMENT","SETTLED","2026-01-19 04:00:00.000000 UTC","48328","false","2026-09-07 06:46:28.725227 UTC"
"T-018010039","C27254158","232635.36","GBP","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48110","false","2026-09-07 06:46:28.725227 UTC"
"T-018200010","C27813796","36552.28","GBP","CASH_IN","SETTLED","2026-01-19 20:00:00.000000 UTC","50253","false","2026-09-07 06:46:28.725227 UTC"
"T-018100019","C300920374","186917.20","GBP","CASH_OUT","SETTLED","2026-01-19 14:00:00.000000 UTC","49515","false","2026-09-07 06:46:28.725227 UTC"
"T-018190000","C303685553","201191.36","GBP","CASH_IN","SETTLED","2026-01-19 22:00:00.000000 UTC","50432","false","2026-09-07 06:46:28.725227 UTC"
"T-018010030","C313848742","590734.11","GBP","CASH_OUT","SETTLED","2026-01-19 01:00:00.000000 UTC","48006","false","2026-09-07 06:46:28.725227 UTC"
"T-017230018","C323155828","34498.65","EUR","CASH_OUT","SETTLED","2026-01-19 02:00:00.000000 UTC","48124","false","2026-09-07 06:46:28.725227 UTC"
"T-018220026","C332817639","4454.40","USD","PAYMENT","SETTLED","2026-01-19 22:00:00.000000 UTC","50456","false","2026-09-07 06:46:28.725227 UTC"
"T-018160013","C380306849","7219.37","USD","PAYMENT","SETTLED","2026-01-19 16:00:00.000000 UTC","49799","false","2026-09-07 06:46:28.725227 UTC"
"T-018170052","C380796104","1302.59","GBP","PAYMENT","SETTLED","2026-01-19 17:00:00.000000 UTC","49913","false","2026-09-07 06:46:28.725227 UTC"
"T-018020052","C409688234","2513.96","GBP","DEBIT","SETTLED","2026-01-19 02:00:00.000000 UTC","48150","false","2026-09-07 06:46:28.725227 UTC"
"T-018220009","C425506937","595108.59","EUR","TRANSFER","SETTLED","2026-01-19 23:00:00.000000 UTC","50579","false","2026-09-07 06:46:28.725227 UTC"
"T-018150055","C451662023","183088.17","GBP","CASH_OUT","SETTLED","2026-01-19 16:00:00.000000 UTC","49812","false","2026-09-07 06:46:28.725227 UTC"
"T-018130029","C464725408","197716.25","USD","CASH_OUT","SETTLED","2026-01-19 13:00:00.000000 UTC","49425","false","2026-09-07 06:46:28.725227 UTC"
"T-018230048","C508662500","110035.53","GBP","CASH_OUT","SETTLED","2026-01-19 23:00:00.000000 UTC","50577","false","2026-09-07 06:46:28.725227 UTC"
"T-018210020","C511621859","2585.26","USD","PAYMENT","SETTLED","2026-01-19 22:00:00.000000 UTC","50448","false","2026-09-07 06:46:28.725227 UTC"
"T-018090031","C515383442","297445.42","EUR","CASH_OUT","SETTLED","2026-01-19 09:00:00.000000 UTC","48924","false","2026-09-07 06:46:28.725227 UTC"
"T-018080049","C530840576","74837.00","USD","TRANSFER","PENDING","2026-01-19 08:00:00.000000 UTC","48740","false","2026-09-07 06:46:28.725227 UTC"
"T-018040024","C588430362","268877.38","GBP","CASH_OUT","SETTLED","2026-01-19 06:00:00.000000 UTC","48565","false","2026-09-07 06:46:28.725227 UTC"
