"account_id","business_date","currency","opening_balance","credit_volume","debit_volume","closing_balance","txn_count","computed_at"
"C68755165","2026-01-11","EUR","0.00","0.00","11947.80","-11947.80","1","2026-09-07 19:39:59.437443 UTC"
"C689156474","2026-01-11","GBP","0.00","0.00","435108.64","-435108.64","1","2026-09-07 19:39:59.437443 UTC"
"C707705906","2026-01-11","USD","0.00","0.00","123877.32","-123877.32","1","2026-09-07 19:39:59.437443 UTC"
"C716765965","2026-01-11","GBP","0.00","103945.62","0.00","103945.62","1","2026-09-07 19:39:59.437443 UTC"
"C71946669","2026-01-11","GBP","0.00","343324.42","0.00","343324.42","1","2026-09-07 19:39:59.437443 UTC"
"C721392266","2026-01-11","EUR","0.00","0.00","11294.83","-11294.83","1","2026-09-07 19:39:59.437443 UTC"
"C723178119","2026-01-11","EUR","0.00","0.00","15158.27","-15158.27","1","2026-09-07 19:39:59.437443 UTC"
"C724022349","2026-01-11","GBP","0.00","160102.19","0.00","160102.19","1","2026-09-07 19:39:59.437443 UTC"
"C725240582","2026-01-11","USD","0.00","0.00","70671.53","-70671.53","1","2026-09-07 19:39:59.437443 UTC"
"C732453311","2026-01-11","USD","0.00","0.00","3303.16","-3303.16","1","2026-09-07 19:39:59.437443 UTC"
"C739124423","2026-01-11","USD","0.00","0.00","2587.86","-2587.86","1","2026-09-07 19:39:59.437443 UTC"
"C750412864","2026-01-11","USD","0.00","0.00","13474.08","-13474.08","1","2026-09-07 19:39:59.437443 UTC"
"C75134396","2026-01-11","EUR","0.00","0.00","564453.06","-564453.06","1","2026-09-07 19:39:59.437443 UTC"
"C751384351","2026-01-11","USD","0.00","0.00","5902.09","-5902.09","1","2026-09-07 19:39:59.437443 UTC"
"C757964819","2026-01-11","EUR","0.00","0.00","12427.78","-12427.78","1","2026-09-07 19:39:59.437443 UTC"
"C75869920","2026-01-11","USD","0.00","12655.90","0.00","12655.90","1","2026-09-07 19:39:59.437443 UTC"
"C768690182","2026-01-11","GBP","0.00","0.00","5100.97","-5100.97","1","2026-09-07 19:39:59.437443 UTC"
"C773076120","2026-01-11","EUR","0.00","111717.80","0.00","111717.80","1","2026-09-07 19:39:59.437443 UTC"
"C780619746","2026-01-11","GBP","0.00","0.00","9157.23","-9157.23","1","2026-09-07 19:39:59.437443 UTC"
"C787687171","2026-01-11","GBP","0.00","0.00","216.12","-216.12","1","2026-09-07 19:39:59.437443 UTC"
"C791748919","2026-01-11","GBP","0.00","0.00","162664.32","-162664.32","1","2026-09-07 19:39:59.437443 UTC"
"C802078246","2026-01-11","GBP","0.00","0.00","237.58","-237.58","1","2026-09-07 19:39:59.437443 UTC"
"C802628801","2026-01-11","USD","0.00","0.00","432672.34","-432672.34","1","2026-09-07 19:39:59.437443 UTC"
"C802994758","2026-01-11","GBP","0.00","0.00","10538.03","-10538.03","1","2026-09-07 19:39:59.437443 UTC"
"C803957636","2026-01-11","EUR","0.00","0.00","413721.73","-413721.73","1","2026-09-07 19:39:59.437443 UTC"
"C803967079","2026-01-11","GBP","0.00","0.00","161112.32","-161112.32","1","2026-09-07 19:39:59.437443 UTC"
"C811857100","2026-01-11","USD","0.00","0.00","2610.72","-2610.72","1","2026-09-07 19:39:59.437443 UTC"
"C815483785","2026-01-11","EUR","0.00","0.00","4926.87","-4926.87","1","2026-09-07 19:39:59.437443 UTC"
"C820030112","2026-01-11","USD","0.00","0.00","624.35","-624.35","1","2026-09-07 19:39:59.437443 UTC"
"C837311189","2026-01-11","EUR","0.00","219813.30","0.00","219813.30","1","2026-09-07 19:39:59.437443 UTC"
"C839732322","2026-01-11","EUR","0.00","0.00","8617.86","-8617.86","1","2026-09-07 19:39:59.437443 UTC"
"C840051411","2026-01-11","EUR","0.00","0.00","871.51","-871.51","1","2026-09-07 19:39:59.437443 UTC"
"C840171556","2026-01-11","GBP","0.00","0.00","193190.22","-193190.22","1","2026-09-07 19:39:59.437443 UTC"
"C84467166","2026-01-11","GBP","0.00","0.00","1087578.38","-1087578.38","1","2026-09-07 19:39:59.437443 UTC"
"C846895159","2026-01-11","EUR","0.00","0.00","4066.10","-4066.10","1","2026-09-07 19:39:59.437443 UTC"
"C852136893","2026-01-11","GBP","0.00","174502.36","0.00","174502.36","1","2026-09-07 19:39:59.437443 UTC"
"C85632737","2026-01-11","USD","0.00","0.00","11242.66","-11242.66","1","2026-09-07 19:39:59.437443 UTC"
"C86149","2026-01-11","EUR","0.00","26575.41","0.00","26575.41","1","2026-09-07 19:39:59.437443 UTC"
"C862723714","2026-01-11","GBP","0.00","0.00","10790.56","-10790.56","1","2026-09-07 19:39:59.437443 UTC"
"C864497341","2026-01-11","USD","0.00","665516.32","0.00","665516.32","1","2026-09-07 19:39:59.437443 UTC"
"C88059369","2026-01-11","USD","0.00","205312.77","0.00","205312.77","1","2026-09-07 19:39:59.437443 UTC"
"C886415720","2026-01-11","USD","0.00","0.00","2820.05","-2820.05","1","2026-09-07 19:39:59.437443 UTC"
"C903157927","2026-01-11","EUR","0.00","0.00","4096.71","-4096.71","1","2026-09-07 19:39:59.437443 UTC"
"C906901625","2026-01-11","GBP","0.00","0.00","129369.53","-129369.53","1","2026-09-07 19:39:59.437443 UTC"
"C91129657","2026-01-11","USD","0.00","0.00","2767908.66","-2767908.66","1","2026-09-07 19:39:59.437443 UTC"
"C918697208","2026-01-11","EUR","0.00","0.00","2037.68","-2037.68","1","2026-09-07 19:39:59.437443 UTC"
"C918965208","2026-01-11","GBP","0.00","292124.28","0.00","292124.28","1","2026-09-07 19:39:59.437443 UTC"
"C925494289","2026-01-11","EUR","0.00","0.00","392546.09","-392546.09","1","2026-09-07 19:39:59.437443 UTC"
"C932408748","2026-01-11","EUR","0.00","0.00","128407.40","-128407.40","1","2026-09-07 19:39:59.437443 UTC"
"C93512758","2026-01-11","EUR","0.00","145366.59","0.00","145366.59","1","2026-09-07 19:39:59.437443 UTC"
"C935571168","2026-01-11","USD","0.00","0.00","8017.01","-8017.01","1","2026-09-07 19:39:59.437443 UTC"
"C936118693","2026-01-11","GBP","0.00","148411.06","0.00","148411.06","1","2026-09-07 19:39:59.437443 UTC"
"C936835805","2026-01-11","GBP","0.00","0.00","221543.81","-221543.81","1","2026-09-07 19:39:59.437443 UTC"
"C941503906","2026-01-11","USD","0.00","0.00","3805.47","-3805.47","1","2026-09-07 19:39:59.437443 UTC"
"C944929384","2026-01-11","EUR","0.00","0.00","5483.70","-5483.70","1","2026-09-07 19:39:59.437443 UTC"
"C948040593","2026-01-11","USD","0.00","0.00","2475.42","-2475.42","1","2026-09-07 19:39:59.437443 UTC"
"C949262502","2026-01-11","USD","0.00","0.00","216.13","-216.13","1","2026-09-07 19:39:59.437443 UTC"
"C953697072","2026-01-11","GBP","0.00","0.00","1686679.57","-1686679.57","1","2026-09-07 19:39:59.437443 UTC"
"C97036349","2026-01-11","GBP","0.00","0.00","399.93","-399.93","1","2026-09-07 19:39:59.437443 UTC"
"C977962665","2026-01-11","USD","0.00","0.00","11231.74","-11231.74","1","2026-09-07 19:39:59.437443 UTC"
"C980941082","2026-01-11","EUR","0.00","0.00","155547.47","-155547.47","1","2026-09-07 19:39:59.437443 UTC"
"C98574492","2026-01-11","GBP","0.00","0.00","4572.58","-4572.58","1","2026-09-07 19:39:59.437443 UTC"
"C98847539","2026-01-11","USD","0.00","0.00","57235.83","-57235.83","1","2026-09-07 19:39:59.437443 UTC"
"C995695111","2026-01-11","EUR","0.00","0.00","8426.83","-8426.83","1","2026-09-07 19:39:59.437443 UTC"
"C1002355975","2026-01-11","GBP","0.00","0.00","23123.11","-23123.11","1","2026-09-07 19:39:59.437443 UTC"
"C1014141231","2026-01-11","EUR","0.00","0.00","161197.69","-161197.69","1","2026-09-07 19:39:59.437443 UTC"
"C1020460349","2026-01-11","GBP","0.00","0.00","11540.61","-11540.61","1","2026-09-07 19:39:59.437443 UTC"
"C102639717","2026-01-11","USD","0.00","0.00","15345.19","-15345.19","1","2026-09-07 19:39:59.437443 UTC"
"C1034636392","2026-01-11","USD","0.00","0.00","4423.52","-4423.52","1","2026-09-07 19:39:59.437443 UTC"
"C1045674828","2026-01-11","GBP","0.00","0.00","228796.27","-228796.27","1","2026-09-07 19:39:59.437443 UTC"
"C1049491402","2026-01-11","GBP","0.00","0.00","1631.60","-1631.60","1","2026-09-07 19:39:59.437443 UTC"
"C1051088644","2026-01-11","USD","0.00","0.00","1837.00","-1837.00","1","2026-09-07 19:39:59.437443 UTC"
"C1053934227","2026-01-11","GBP","0.00","0.00","186331.92","-186331.92","1","2026-09-07 19:39:59.437443 UTC"
"C1058939276","2026-01-11","USD","0.00","28747.19","0.00","28747.19","1","2026-09-07 19:39:59.437443 UTC"
"C1070234286","2026-01-11","GBP","0.00","0.00","8161.23","-8161.23","1","2026-09-07 19:39:59.437443 UTC"
"C1077275342","2026-01-11","EUR","0.00","98947.42","0.00","98947.42","1","2026-09-07 19:39:59.437443 UTC"
"C1078491960","2026-01-11","GBP","0.00","0.00","2755.63","-2755.63","1","2026-09-07 19:39:59.437443 UTC"
"C1079548249","2026-01-11","USD","0.00","309620.54","0.00","309620.54","1","2026-09-07 19:39:59.437443 UTC"
"C1080280147","2026-01-11","GBP","0.00","0.00","7748.41","-7748.41","1","2026-09-07 19:39:59.437443 UTC"
"C1080744600","2026-01-11","GBP","0.00","0.00","262048.86","-262048.86","1","2026-09-07 19:39:59.437443 UTC"
"C1085892970","2026-01-11","EUR","0.00","0.00","84.07","-84.07","1","2026-09-07 19:39:59.437443 UTC"
"C1095134072","2026-01-11","GBP","0.00","0.00","1027015.31","-1027015.31","1","2026-09-07 19:39:59.437443 UTC"
"C1098773229","2026-01-11","EUR","0.00","0.00","75912.15","-75912.15","1","2026-09-07 19:39:59.437443 UTC"
"C1103418177","2026-01-11","EUR","0.00","0.00","2429.32","-2429.32","1","2026-09-07 19:39:59.437443 UTC"
"C1109894917","2026-01-11","EUR","0.00","0.00","591992.02","-591992.02","1","2026-09-07 19:39:59.437443 UTC"
"C1113063982","2026-01-11","GBP","0.00","0.00","1568.47","-1568.47","1","2026-09-07 19:39:59.437443 UTC"
"C111864851","2026-01-11","EUR","0.00","0.00","8341.51","-8341.51","1","2026-09-07 19:39:59.437443 UTC"
"C1126540006","2026-01-11","USD","0.00","0.00","576852.15","-576852.15","1","2026-09-07 19:39:59.437443 UTC"
"C11267026","2026-01-11","EUR","0.00","0.00","15001.38","-15001.38","1","2026-09-07 19:39:59.437443 UTC"
"C1132036645","2026-01-11","USD","0.00","0.00","2731.57","-2731.57","1","2026-09-07 19:39:59.437443 UTC"
"C1132455465","2026-01-11","EUR","0.00","0.00","117839.23","-117839.23","1","2026-09-07 19:39:59.437443 UTC"
"C1138473717","2026-01-11","GBP","0.00","0.00","88810.74","-88810.74","1","2026-09-07 19:39:59.437443 UTC"
"C1143349029","2026-01-11","GBP","0.00","0.00","308546.93","-308546.93","1","2026-09-07 19:39:59.437443 UTC"
"C1143917207","2026-01-11","USD","0.00","0.00","5066.50","-5066.50","1","2026-09-07 19:39:59.437443 UTC"
"C1153946740","2026-01-11","EUR","0.00","0.00","4376.88","-4376.88","1","2026-09-07 19:39:59.437443 UTC"
"C1155084102","2026-01-11","GBP","0.00","0.00","32989.09","-32989.09","1","2026-09-07 19:39:59.437443 UTC"
"C1158976883","2026-01-11","EUR","0.00","0.00","1437.10","-1437.10","1","2026-09-07 19:39:59.437443 UTC"
"C115996039","2026-01-11","EUR","0.00","0.00","15244.98","-15244.98","1","2026-09-07 19:39:59.437443 UTC"
"C1166648980","2026-01-11","EUR","0.00","0.00","923783.27","-923783.27","1","2026-09-07 19:39:59.437443 UTC"
"C1173056381","2026-01-11","USD","0.00","0.00","17990.72","-17990.72","1","2026-09-07 19:39:59.437443 UTC"
"C1177363354","2026-01-11","GBP","0.00","0.00","41726.44","-41726.44","1","2026-09-07 19:39:59.437443 UTC"
"C1186911668","2026-01-11","GBP","0.00","83815.71","0.00","83815.71","1","2026-09-07 19:39:59.437443 UTC"
"C120778099","2026-01-11","GBP","0.00","0.00","115068.84","-115068.84","1","2026-09-07 19:39:59.437443 UTC"
"C1213617930","2026-01-11","GBP","0.00","170892.73","0.00","170892.73","1","2026-09-07 19:39:59.437443 UTC"
"C1219477825","2026-01-11","EUR","0.00","0.00","1813.69","-1813.69","1","2026-09-07 19:39:59.437443 UTC"
"C122182680","2026-01-11","USD","0.00","0.00","1146.30","-1146.30","1","2026-09-07 19:39:59.437443 UTC"
"C1227391664","2026-01-11","EUR","0.00","0.00","6010.85","-6010.85","1","2026-09-07 19:39:59.437443 UTC"
"C1250173850","2026-01-11","USD","0.00","0.00","7707.87","-7707.87","1","2026-09-07 19:39:59.437443 UTC"
"C1252914333","2026-01-11","EUR","0.00","0.00","12790.54","-12790.54","1","2026-09-07 19:39:59.437443 UTC"
"C1270462861","2026-01-11","GBP","0.00","0.00","1835.41","-1835.41","1","2026-09-07 19:39:59.437443 UTC"
"C1271276100","2026-01-11","GBP","0.00","215214.55","0.00","215214.55","1","2026-09-07 19:39:59.437443 UTC"
"C1272628247","2026-01-11","USD","0.00","0.00","11251.72","-11251.72","1","2026-09-07 19:39:59.437443 UTC"
"C1273437736","2026-01-11","EUR","0.00","0.00","8003.40","-8003.40","1","2026-09-07 19:39:59.437443 UTC"
"C129491071","2026-01-11","USD","0.00","0.00","269482.53","-269482.53","1","2026-09-07 19:39:59.437443 UTC"
"C1299305899","2026-01-11","USD","0.00","337114.37","0.00","337114.37","1","2026-09-07 19:39:59.437443 UTC"
"C1300192918","2026-01-11","EUR","0.00","136298.94","0.00","136298.94","1","2026-09-07 19:39:59.437443 UTC"
"C1311027572","2026-01-11","EUR","0.00","0.00","335.93","-335.93","1","2026-09-07 19:39:59.437443 UTC"
"C1320640575","2026-01-11","USD","0.00","0.00","8545.05","-8545.05","1","2026-09-07 19:39:59.437443 UTC"
"C1325039408","2026-01-11","USD","0.00","301043.06","0.00","301043.06","1","2026-09-07 19:39:59.437443 UTC"
"C1326996317","2026-01-11","EUR","0.00","0.00","96398.19","-96398.19","1","2026-09-07 19:39:59.437443 UTC"
"C1329660057","2026-01-11","GBP","0.00","0.00","7150.02","-7150.02","1","2026-09-07 19:39:59.437443 UTC"
"C1334910487","2026-01-11","EUR","0.00","41132.64","0.00","41132.64","1","2026-09-07 19:39:59.437443 UTC"
"C1339643349","2026-01-11","GBP","0.00","0.00","1190.62","-1190.62","1","2026-09-07 19:39:59.437443 UTC"
"C1342942731","2026-01-11","EUR","0.00","0.00","27066.17","-27066.17","1","2026-09-07 19:39:59.437443 UTC"
"C1344389472","2026-01-11","USD","0.00","0.00","15545.77","-15545.77","1","2026-09-07 19:39:59.437443 UTC"
"C1361197770","2026-01-11","USD","0.00","0.00","13674.10","-13674.10","1","2026-09-07 19:39:59.437443 UTC"
"C1362622374","2026-01-11","EUR","0.00","0.00","14297.83","-14297.83","1","2026-09-07 19:39:59.437443 UTC"
"C1368519920","2026-01-11","EUR","0.00","0.00","419474.53","-419474.53","1","2026-09-07 19:39:59.437443 UTC"
"C1370862296","2026-01-11","EUR","0.00","0.00","270453.42","-270453.42","1","2026-09-07 19:39:59.437443 UTC"
"C1371638230","2026-01-11","EUR","0.00","0.00","19963.47","-19963.47","1","2026-09-07 19:39:59.437443 UTC"
"C1372241805","2026-01-11","USD","0.00","0.00","845448.42","-845448.42","1","2026-09-07 19:39:59.437443 UTC"
"C1379731404","2026-01-11","EUR","0.00","0.00","417913.15","-417913.15","1","2026-09-07 19:39:59.437443 UTC"
"C1388809463","2026-01-11","EUR","0.00","0.00","22332.44","-22332.44","1","2026-09-07 19:39:59.437443 UTC"
"C1390572293","2026-01-11","EUR","0.00","0.00","392937.81","-392937.81","1","2026-09-07 19:39:59.437443 UTC"
"C1397283620","2026-01-11","EUR","0.00","0.00","89659.74","-89659.74","1","2026-09-07 19:39:59.437443 UTC"
"C1403139019","2026-01-11","USD","0.00","159631.16","0.00","159631.16","1","2026-09-07 19:39:59.437443 UTC"
"C1403541680","2026-01-11","EUR","0.00","322082.46","0.00","322082.46","1","2026-09-07 19:39:59.437443 UTC"
"C1410508742","2026-01-11","GBP","0.00","0.00","1015.49","-1015.49","1","2026-09-07 19:39:59.437443 UTC"
"C141136008","2026-01-11","GBP","0.00","42367.11","0.00","42367.11","1","2026-09-07 19:39:59.437443 UTC"
"C1432836382","2026-01-11","GBP","0.00","0.00","4417.48","-4417.48","1","2026-09-07 19:39:59.437443 UTC"
"C1433986500","2026-01-11","GBP","0.00","0.00","7929.49","-7929.49","1","2026-09-07 19:39:59.437443 UTC"
"C1443639919","2026-01-11","USD","0.00","0.00","7863.42","-7863.42","1","2026-09-07 19:39:59.437443 UTC"
"C1455793854","2026-01-11","EUR","0.00","246314.90","0.00","246314.90","1","2026-09-07 19:39:59.437443 UTC"
"C1458619976","2026-01-11","USD","0.00","0.00","318765.21","-318765.21","1","2026-09-07 19:39:59.437443 UTC"
"C1460653374","2026-01-11","USD","0.00","214418.16","0.00","214418.16","1","2026-09-07 19:39:59.437443 UTC"
"C1461111257","2026-01-11","USD","0.00","142433.54","0.00","142433.54","1","2026-09-07 19:39:59.437443 UTC"
"C1476626042","2026-01-11","USD","0.00","0.00","92724.47","-92724.47","1","2026-09-07 19:39:59.437443 UTC"
"C1492693174","2026-01-11","EUR","0.00","0.00","1101.35","-1101.35","1","2026-09-07 19:39:59.437443 UTC"
"C1497929074","2026-01-11","GBP","0.00","0.00","414.80","-414.80","1","2026-09-07 19:39:59.437443 UTC"
"C1504142344","2026-01-11","EUR","0.00","0.00","12944.73","-12944.73","1","2026-09-07 19:39:59.437443 UTC"
"C1506287174","2026-01-11","USD","0.00","0.00","14139.52","-14139.52","1","2026-09-07 19:39:59.437443 UTC"
"C1516579066","2026-01-11","GBP","0.00","39032.74","0.00","39032.74","1","2026-09-07 19:39:59.437443 UTC"
"C1517309205","2026-01-11","USD","0.00","0.00","13912.97","-13912.97","1","2026-09-07 19:39:59.437443 UTC"
"C1517485649","2026-01-11","GBP","0.00","0.00","4303.32","-4303.32","1","2026-09-07 19:39:59.437443 UTC"
"C1521027189","2026-01-11","GBP","0.00","0.00","13543.36","-13543.36","1","2026-09-07 19:39:59.437443 UTC"
"C1535852251","2026-01-11","EUR","0.00","0.00","125966.96","-125966.96","1","2026-09-07 19:39:59.437443 UTC"
"C1536550976","2026-01-11","EUR","0.00","0.00","3704.59","-3704.59","1","2026-09-07 19:39:59.437443 UTC"
"C1537269940","2026-01-11","EUR","0.00","0.00","5395.14","-5395.14","1","2026-09-07 19:39:59.437443 UTC"
"C1538994278","2026-01-11","USD","0.00","0.00","266862.48","-266862.48","1","2026-09-07 19:39:59.437443 UTC"
"C1541074632","2026-01-11","EUR","0.00","0.00","5825.22","-5825.22","1","2026-09-07 19:39:59.437443 UTC"
"C1545281769","2026-01-11","USD","0.00","0.00","7324.82","-7324.82","1","2026-09-07 19:39:59.437443 UTC"
"C1551285237","2026-01-11","USD","0.00","0.00","163435.59","-163435.59","1","2026-09-07 19:39:59.437443 UTC"
"C1553527535","2026-01-11","USD","0.00","0.00","10349.73","-10349.73","1","2026-09-07 19:39:59.437443 UTC"
"C1554162934","2026-01-11","EUR","0.00","0.00","7208.08","-7208.08","1","2026-09-07 19:39:59.437443 UTC"
"C1560285603","2026-01-11","EUR","0.00","0.00","96720.25","-96720.25","1","2026-09-07 19:39:59.437443 UTC"
"C1562783205","2026-01-11","USD","0.00","394759.26","0.00","394759.26","1","2026-09-07 19:39:59.437443 UTC"
"C156916511","2026-01-11","USD","0.00","0.00","1977.68","-1977.68","1","2026-09-07 19:39:59.437443 UTC"
"C156947375","2026-01-11","EUR","0.00","0.00","8805.15","-8805.15","1","2026-09-07 19:39:59.437443 UTC"
"C1571118629","2026-01-11","USD","0.00","0.00","3466.87","-3466.87","1","2026-09-07 19:39:59.437443 UTC"
"C1571563628","2026-01-11","GBP","0.00","0.00","323001.85","-323001.85","1","2026-09-07 19:39:59.437443 UTC"
"C157322525","2026-01-11","GBP","0.00","0.00","4173.47","-4173.47","1","2026-09-07 19:39:59.437443 UTC"
"C1586381032","2026-01-11","EUR","0.00","0.00","3864.92","-3864.92","1","2026-09-07 19:39:59.437443 UTC"
"C1588783185","2026-01-11","EUR","0.00","432868.38","0.00","432868.38","1","2026-09-07 19:39:59.437443 UTC"
"C1594330911","2026-01-11","EUR","0.00","0.00","7196.02","-7196.02","1","2026-09-07 19:39:59.437443 UTC"
"C1596009896","2026-01-11","USD","0.00","0.00","18863.17","-18863.17","1","2026-09-07 19:39:59.437443 UTC"
"C1604933570","2026-01-11","GBP","0.00","0.00","463128.71","-463128.71","1","2026-09-07 19:39:59.437443 UTC"
"C160654164","2026-01-11","GBP","0.00","0.00","5956.99","-5956.99","1","2026-09-07 19:39:59.437443 UTC"
"C1612457878","2026-01-11","USD","0.00","209079.69","0.00","209079.69","1","2026-09-07 19:39:59.437443 UTC"
"C1613434461","2026-01-11","EUR","0.00","0.00","5197.00","-5197.00","1","2026-09-07 19:39:59.437443 UTC"
"C1613754841","2026-01-11","USD","0.00","249797.00","0.00","249797.00","1","2026-09-07 19:39:59.437443 UTC"
"C1615018896","2026-01-11","GBP","0.00","0.00","6379.73","-6379.73","1","2026-09-07 19:39:59.437443 UTC"
"C1615305571","2026-01-11","GBP","0.00","0.00","52689.81","-52689.81","1","2026-09-07 19:39:59.437443 UTC"
"C1619007919","2026-01-11","USD","0.00","0.00","133210.00","-133210.00","1","2026-09-07 19:39:59.437443 UTC"
"C1620381515","2026-01-11","USD","0.00","0.00","10138.41","-10138.41","1","2026-09-07 19:39:59.437443 UTC"
"C1623463639","2026-01-11","GBP","0.00","0.00","5169.82","-5169.82","1","2026-09-07 19:39:59.437443 UTC"
"C1623814841","2026-01-11","USD","0.00","0.00","669.89","-669.89","1","2026-09-07 19:39:59.437443 UTC"
"C1628690195","2026-01-11","GBP","0.00","0.00","5133.19","-5133.19","1","2026-09-07 19:39:59.437443 UTC"
"C164157410","2026-01-11","EUR","0.00","0.00","16528.39","-16528.39","1","2026-09-07 19:39:59.437443 UTC"
"C1648347983","2026-01-11","GBP","0.00","0.00","257782.11","-257782.11","1","2026-09-07 19:39:59.437443 UTC"
"C1653420323","2026-01-11","GBP","0.00","0.00","171405.65","-171405.65","1","2026-09-07 19:39:59.437443 UTC"
"C1667797588","2026-01-11","EUR","0.00","0.00","178.81","-178.81","1","2026-09-07 19:39:59.437443 UTC"
"C1668523859","2026-01-11","GBP","0.00","0.00","379856.57","-379856.57","1","2026-09-07 19:39:59.437443 UTC"
"C166896160","2026-01-11","GBP","0.00","0.00","12906.44","-12906.44","1","2026-09-07 19:39:59.437443 UTC"
"C1690407393","2026-01-11","USD","0.00","0.00","14848.34","-14848.34","1","2026-09-07 19:39:59.437443 UTC"
"C1694645625","2026-01-11","GBP","0.00","0.00","532718.19","-532718.19","1","2026-09-07 19:39:59.437443 UTC"
"C169720820","2026-01-11","GBP","0.00","0.00","640.50","-640.50","1","2026-09-07 19:39:59.437443 UTC"
"C1702648608","2026-01-11","EUR","0.00","0.00","2655.03","-2655.03","1","2026-09-07 19:39:59.437443 UTC"
"C1704817354","2026-01-11","GBP","0.00","0.00","660.17","-660.17","1","2026-09-07 19:39:59.437443 UTC"
"C1712426553","2026-01-11","GBP","0.00","0.00","201657.61","-201657.61","1","2026-09-07 19:39:59.437443 UTC"
"C1716153597","2026-01-11","GBP","0.00","0.00","1377.69","-1377.69","1","2026-09-07 19:39:59.437443 UTC"
"C1721319563","2026-01-11","USD","0.00","0.00","225003.98","-225003.98","1","2026-09-07 19:39:59.437443 UTC"
"C1730875146","2026-01-11","EUR","0.00","0.00","5531.96","-5531.96","1","2026-09-07 19:39:59.437443 UTC"
"C1731406972","2026-01-11","GBP","0.00","39261.58","0.00","39261.58","1","2026-09-07 19:39:59.437443 UTC"
"C1734164240","2026-01-11","EUR","0.00","0.00","13410.66","-13410.66","1","2026-09-07 19:39:59.437443 UTC"
"C1752793340","2026-01-11","GBP","0.00","0.00","3588.20","-3588.20","1","2026-09-07 19:39:59.437443 UTC"
"C1752820791","2026-01-11","EUR","0.00","0.00","75122.41","-75122.41","1","2026-09-07 19:39:59.437443 UTC"
"C1758165678","2026-01-11","GBP","0.00","0.00","210453.37","-210453.37","1","2026-09-07 19:39:59.437443 UTC"
"C1758379489","2026-01-11","EUR","0.00","24892.16","0.00","24892.16","1","2026-09-07 19:39:59.437443 UTC"
"C175862855","2026-01-11","EUR","0.00","0.00","5802.23","-5802.23","1","2026-09-07 19:39:59.437443 UTC"
"C1761328019","2026-01-11","EUR","0.00","0.00","1364790.30","-1364790.30","1","2026-09-07 19:39:59.437443 UTC"
"C1763023986","2026-01-11","GBP","0.00","291436.76","0.00","291436.76","1","2026-09-07 19:39:59.437443 UTC"
"C1766028077","2026-01-11","GBP","0.00","0.00","67622.13","-67622.13","1","2026-09-07 19:39:59.437443 UTC"
"C1768433006","2026-01-11","GBP","0.00","0.00","15145.05","-15145.05","1","2026-09-07 19:39:59.437443 UTC"
"C1775298708","2026-01-11","EUR","0.00","0.00","190799.50","-190799.50","1","2026-09-07 19:39:59.437443 UTC"
"C1776779519","2026-01-11","EUR","0.00","0.00","1802.51","-1802.51","1","2026-09-07 19:39:59.437443 UTC"
"C1779408324","2026-01-11","USD","0.00","0.00","6179.15","-6179.15","1","2026-09-07 19:39:59.437443 UTC"
"C1784267005","2026-01-11","GBP","0.00","0.00","1630488.40","-1630488.40","1","2026-09-07 19:39:59.437443 UTC"
"C179026003","2026-01-11","USD","0.00","76224.94","0.00","76224.94","1","2026-09-07 19:39:59.437443 UTC"
"C1799221572","2026-01-11","EUR","0.00","0.00","8224.86","-8224.86","1","2026-09-07 19:39:59.437443 UTC"
"C180086707","2026-01-11","GBP","0.00","0.00","7408.87","-7408.87","1","2026-09-07 19:39:59.437443 UTC"
"C1802585395","2026-01-11","GBP","0.00","0.00","8558.41","-8558.41","1","2026-09-07 19:39:59.437443 UTC"
"C1807742575","2026-01-11","EUR","0.00","0.00","17556.31","-17556.31","1","2026-09-07 19:39:59.437443 UTC"
"C1812101815","2026-01-11","USD","0.00","0.00","4225.47","-4225.47","1","2026-09-07 19:39:59.437443 UTC"
"C1813190083","2026-01-11","EUR","0.00","0.00","323085.22","-323085.22","1","2026-09-07 19:39:59.437443 UTC"
"C181916035","2026-01-11","GBP","0.00","0.00","29193.22","-29193.22","1","2026-09-07 19:39:59.437443 UTC"
"C1823044527","2026-01-11","USD","0.00","0.00","560.25","-560.25","1","2026-09-07 19:39:59.437443 UTC"
"C1825562344","2026-01-11","USD","0.00","0.00","79133.28","-79133.28","1","2026-09-07 19:39:59.437443 UTC"
"C1830615116","2026-01-11","EUR","0.00","118609.71","0.00","118609.71","1","2026-09-07 19:39:59.437443 UTC"
"C1832434852","2026-01-11","EUR","0.00","0.00","12809.61","-12809.61","1","2026-09-07 19:39:59.437443 UTC"
"C1836722415","2026-01-11","GBP","0.00","73743.26","0.00","73743.26","1","2026-09-07 19:39:59.437443 UTC"
"C1850353552","2026-01-11","GBP","0.00","0.00","5800.90","-5800.90","1","2026-09-07 19:39:59.437443 UTC"
"C1859423","2026-01-11","EUR","0.00","363379.76","0.00","363379.76","1","2026-09-07 19:39:59.437443 UTC"
"C1859626347","2026-01-11","GBP","0.00","0.00","4355.05","-4355.05","1","2026-09-07 19:39:59.437443 UTC"
"C187226364","2026-01-11","EUR","0.00","0.00","88610.01","-88610.01","1","2026-09-07 19:39:59.437443 UTC"
"C1875904071","2026-01-11","GBP","0.00","243263.38","0.00","243263.38","1","2026-09-07 19:39:59.437443 UTC"
"C1896514791","2026-01-11","GBP","0.00","194583.33","0.00","194583.33","1","2026-09-07 19:39:59.437443 UTC"
